79795	Stop Sign
114237	Swiping Right
32517	Stop Sign
16279	Stop Sign
137045	Stop Sign
66414	Swiping Right
103964	Stop Sign
17287	Stop Sign
24731	Swiping Right
55749	Swiping Left
116975	Swiping Right
32516	Swiping Left
60066	Swiping Right
67437	Swiping Right
3660	Swiping Right
87203	Swiping Left
42328	Stop Sign
4357	Swiping Left
83708	Stop Sign
139831	Swiping Left
38872	Stop Sign
78502	Swiping Left
49102	Stop Sign
32398	Stop Sign
28940	Swiping Left
68434	Stop Sign
65121	Swiping Left
111040	Swiping Right
67881	Stop Sign
30940	Swiping Right
52100	Swiping Left
38401	Swiping Left
141781	Swiping Right
75552	Stop Sign
129137	Stop Sign
78558	Swiping Left
12264	Swiping Left
4360	Swiping Right
131515	Stop Sign
68245	Swiping Right
12644	Stop Sign
32800	Swiping Left
80864	Swiping Left
54616	Stop Sign
106022	Swiping Right
117768	Swiping Left
79745	Stop Sign
75333	Swiping Left
139108	Stop Sign
111313	Stop Sign
2560	Stop Sign
40373	Stop Sign
30084	Stop Sign
127510	Swiping Left
112319	Stop Sign
139635	Stop Sign
40455	Swiping Left
138731	Swiping Left
41793	Swiping Right
63744	Swiping Left
99427	Swiping Right
122203	Swiping Left
56481	Swiping Right
78283	Stop Sign
59960	Swiping Left
54382	Swiping Right
91293	Stop Sign
62744	Stop Sign
131721	Stop Sign
14577	Swiping Right
373	Swiping Right
47424	Swiping Right
112963	Stop Sign
40844	Stop Sign
64423	Stop Sign
144371	Swiping Left
90574	Stop Sign
30716	Stop Sign
120438	Swiping Left
67747	Swiping Right
95329	Swiping Left
128416	Swiping Right
21280	Swiping Right
75567	Stop Sign
21608	Swiping Right
1036	Swiping Right
66098	Swiping Left
37615	Swiping Right
52647	Swiping Left
7706	Swiping Left
48913	Stop Sign
132131	Swiping Right
8355	Swiping Left
119770	Swiping Left
28568	Stop Sign
47712	Swiping Right
104911	Swiping Left
95048	Stop Sign
139259	Swiping Left
55442	Swiping Right
63675	Swiping Left
82084	Swiping Right
135979	Swiping Left
138779	Swiping Right
36829	Swiping Left
140097	Stop Sign
13585	Stop Sign
88601	Swiping Left
38127	Swiping Right
145701	Stop Sign
42670	Swiping Left
67645	Swiping Right
96301	Swiping Right
11815	Swiping Left
24529	Swiping Left
94141	Swiping Right
47447	Swiping Left
38474	Swiping Left
12586	Stop Sign
48205	Stop Sign
125092	Swiping Left
5490	Swiping Right
116096	Swiping Left
75147	Swiping Left
20363	Swiping Left
38283	Stop Sign
78688	Swiping Left
72553	Stop Sign
20593	Swiping Left
108986	Stop Sign
28066	Stop Sign
134428	Swiping Right
15343	Swiping Left
2966	Swiping Right
47370	Stop Sign
25577	Swiping Right
34690	Swiping Right
78604	Swiping Right
51493	Stop Sign
76960	Swiping Right
140418	Swiping Right
57130	Swiping Right
119217	Stop Sign
112641	Swiping Right
14579	Swiping Left
35201	Stop Sign
13890	Swiping Right
119359	Stop Sign
54512	Swiping Right
110555	Swiping Right
10136	Swiping Left
145062	Stop Sign
22937	Swiping Right
115439	Swiping Right
100609	Swiping Left
134657	Swiping Left
37230	Stop Sign
67661	Swiping Left
6971	Stop Sign
3714	Stop Sign
81413	Swiping Right
34485	Stop Sign
8219	Swiping Left
147106	Swiping Right
120651	Swiping Right
49018	Swiping Left
14912	Stop Sign
144602	Stop Sign
39903	Stop Sign
139492	Swiping Right
68472	Stop Sign
7804	Swiping Right
81353	Swiping Left
84288	Swiping Left
22942	Swiping Right
123012	Stop Sign
10753	Stop Sign
116000	Swiping Left
98238	Stop Sign
139867	Swiping Left
60951	Stop Sign
25598	Stop Sign
64741	Swiping Right
37055	Stop Sign
127923	Stop Sign
21971	Swiping Left
103208	Swiping Left
2934	Stop Sign
121630	Swiping Right
103651	Swiping Right
76754	Swiping Right
123004	Swiping Right
142852	Swiping Left
19143	Swiping Left
107245	Swiping Right
52163	Stop Sign
138374	Swiping Left
67501	Stop Sign
3813	Swiping Left
720	Swiping Right
64488	Swiping Right
147456	Swiping Left
131787	Swiping Left
49029	Swiping Left
113643	Swiping Left
138934	Swiping Left
58987	Stop Sign
31953	Stop Sign
43347	Swiping Right
81261	Stop Sign
39786	Swiping Left
122743	Swiping Left
14344	Swiping Right
72023	Swiping Left
18019	Swiping Right
85671	Swiping Right
101375	Stop Sign
120517	Swiping Right
61680	Stop Sign
107	Swiping Left
17230	Stop Sign
26412	Stop Sign
70571	Swiping Right
1945	Swiping Right
67036	Swiping Left
38579	Swiping Left
101101	Swiping Left
56254	Stop Sign
131019	Swiping Right
133595	Stop Sign
106613	Stop Sign
135952	Swiping Right
2568	Stop Sign
136931	Swiping Left
92938	Swiping Right
4901	Stop Sign
44658	Swiping Left
79530	Swiping Right
104157	Swiping Left
55694	Swiping Right
131698	Swiping Left
2331	Swiping Left
145908	Swiping Right
131400	Stop Sign
95282	Swiping Right
116060	Stop Sign
97987	Stop Sign
18586	Swiping Left
63856	Swiping Left
67858	Swiping Right
92152	Swiping Right
53534	Swiping Right
104583	Swiping Right
91023	Swiping Right
57419	Swiping Right
20378	Swiping Right
4330	Stop Sign
47339	Stop Sign
138720	Swiping Right
94415	Stop Sign
144097	Swiping Right
54923	Swiping Right
122816	Swiping Left
29988	Swiping Right
52542	Stop Sign
966	Swiping Left
31778	Swiping Right
28158	Swiping Left
116209	Swiping Left
86111	Swiping Left
58606	Swiping Right
89454	Stop Sign
6478	Stop Sign
117701	Swiping Right
9845	Swiping Right
109933	Stop Sign
87629	Swiping Left
142857	Swiping Right
16574	Swiping Right
123164	Swiping Right
24275	Stop Sign
41930	Swiping Left
141567	Swiping Left
66291	Swiping Right
74415	Swiping Left
107177	Stop Sign
12913	Stop Sign
84764	Swiping Right
65005	Swiping Right
18426	Swiping Right
138659	Swiping Right
21669	Swiping Left
5419	Swiping Left
137399	Swiping Right
102868	Swiping Left
71239	Swiping Right
139513	Swiping Left
49234	Swiping Right
46680	Stop Sign
82601	Stop Sign
84636	Stop Sign
39773	Stop Sign
108069	Swiping Left
103974	Swiping Left
40324	Stop Sign
114765	Stop Sign
104347	Swiping Left
133301	Swiping Right
96539	Swiping Left
2540	Swiping Left
94374	Stop Sign
106633	Stop Sign
33855	Swiping Left
20909	Swiping Left
83395	Swiping Right
16866	Swiping Left
19918	Stop Sign
105259	Stop Sign
132978	Stop Sign
73706	Swiping Right
47268	Stop Sign
105053	Stop Sign
93878	Swiping Right
9800	Swiping Right
48841	Swiping Left
114202	Stop Sign
123659	Stop Sign
13432	Swiping Left
4746	Swiping Right
26721	Stop Sign
6945	Swiping Left
62292	Swiping Right
38511	Stop Sign
33418	Swiping Right
126058	Swiping Right
71370	Swiping Left
35588	Swiping Left
143931	Stop Sign
136430	Swiping Right
104648	Swiping Left
119083	Swiping Left
80706	Stop Sign
128146	Swiping Right
135994	Swiping Right
46446	Swiping Left
47710	Swiping Left
61471	Swiping Right
45490	Swiping Left
32553	Swiping Left
55189	Stop Sign
118162	Swiping Right
81893	Stop Sign
27929	Swiping Right
117702	Swiping Right
80384	Swiping Right
127223	Stop Sign
29882	Swiping Left
39055	Stop Sign
67012	Swiping Left
87655	Swiping Right
37307	Swiping Left
98159	Swiping Right
98236	Swiping Left
138635	Stop Sign
13465	Swiping Left
36729	Swiping Left
73527	Swiping Left
65085	Swiping Left
77242	Swiping Right
55514	Swiping Left
55086	Swiping Left
128328	Swiping Right
134180	Stop Sign
70494	Swiping Right
874	Swiping Right
17417	Swiping Right
144151	Swiping Left
19866	Swiping Left
91237	Swiping Left
56906	Swiping Right
925	Stop Sign
18793	Swiping Left
93850	Swiping Right
145384	Stop Sign
134673	Swiping Right
123961	Swiping Left
72308	Stop Sign
95084	Stop Sign
73249	Stop Sign
117344	Swiping Right
89072	Stop Sign
113329	Swiping Left
52264	Stop Sign
64602	Swiping Right
117300	Swiping Right
83342	Swiping Right
18656	Swiping Right
143784	Swiping Left
112191	Stop Sign
96662	Stop Sign
119090	Swiping Left
43066	Stop Sign
29925	Swiping Right
60558	Stop Sign
63816	Swiping Left
107592	Stop Sign
130857	Stop Sign
71371	Swiping Right
93761	Swiping Right
120419	Stop Sign
1406	Stop Sign
23297	Swiping Left
26581	Swiping Right
123823	Stop Sign
69468	Swiping Right
134177	Swiping Left
75077	Stop Sign
74634	Swiping Left
73890	Stop Sign
54366	Stop Sign
19169	Swiping Right
86561	Swiping Left
136488	Swiping Left
36756	Stop Sign
20711	Stop Sign
99633	Swiping Left
63627	Swiping Right
54723	Swiping Left
8457	Swiping Right
66021	Swiping Right
97845	Swiping Right
103305	Swiping Right
22690	Swiping Right
8362	Swiping Left
38869	Swiping Left
84902	Swiping Left
86297	Stop Sign
106442	Stop Sign
74992	Swiping Right
72950	Swiping Right
61595	Stop Sign
99657	Swiping Right
50149	Stop Sign
58173	Swiping Right
106651	Stop Sign
40326	Swiping Left
34672	Swiping Left
104481	Swiping Left
58251	Swiping Left
56313	Swiping Left
87004	Swiping Left
132136	Swiping Left
127236	Swiping Left
113147	Swiping Left
98927	Stop Sign
13461	Swiping Left
3452	Swiping Left
70287	Swiping Right
43855	Swiping Left
33655	Stop Sign
11508	Stop Sign
126377	Swiping Left
11776	Stop Sign
34355	Swiping Right
111849	Stop Sign
74862	Swiping Right
96438	Stop Sign
45367	Swiping Right
70212	Swiping Left
16068	Swiping Left
23951	Stop Sign
129323	Swiping Left
44221	Stop Sign
2172	Stop Sign
26398	Swiping Right
41437	Swiping Right
140077	Swiping Left
104787	Swiping Right
125844	Stop Sign
92560	Stop Sign
9960	Swiping Right
92189	Stop Sign
46374	Stop Sign
7189	Swiping Right
3502	Stop Sign
54469	Swiping Left
85207	Swiping Right
126504	Swiping Left
5528	Swiping Right
18017	Swiping Right
101788	Swiping Right
132264	Swiping Right
138027	Swiping Right
45890	Stop Sign
34416	Stop Sign
69797	Swiping Right
143836	Swiping Right
42480	Stop Sign
63238	Swiping Right
45450	Swiping Right
121339	Swiping Right
34178	Swiping Right
28613	Stop Sign
140620	Swiping Right
122698	Swiping Right
56218	Stop Sign
122086	Swiping Right
137246	Swiping Left
25533	Stop Sign
68960	Stop Sign
134562	Swiping Right
49584	Stop Sign
103912	Swiping Left
36251	Stop Sign
36891	Stop Sign
45708	Swiping Right
19701	Swiping Right
73400	Stop Sign
99452	Swiping Right
15070	Swiping Left
13139	Swiping Right
101698	Swiping Right
125848	Swiping Left
63237	Swiping Left
127479	Stop Sign
63788	Stop Sign
62315	Swiping Right
108904	Stop Sign
18169	Swiping Right
26583	Swiping Right
115682	Stop Sign
119170	Stop Sign
32875	Stop Sign
58382	Swiping Right
73482	Swiping Right
88828	Swiping Left
96810	Swiping Right
4022	Stop Sign
136145	Swiping Left
133262	Swiping Right
85610	Swiping Right
42529	Swiping Right
147462	Stop Sign
48782	Swiping Right
5180	Stop Sign
68428	Swiping Left
128957	Swiping Left
96180	Stop Sign
117035	Swiping Left
46668	Stop Sign
63881	Swiping Right
109054	Stop Sign
143037	Stop Sign
53962	Swiping Right
105543	Swiping Left
129827	Stop Sign
126410	Swiping Right
50425	Stop Sign
91383	Swiping Left
88312	Swiping Right
72597	Swiping Left
141628	Stop Sign
23398	Stop Sign
85474	Swiping Right
95666	Swiping Right
147473	Swiping Right
43504	Stop Sign
1173	Stop Sign
59063	Swiping Right
33255	Swiping Left
94715	Swiping Right
41980	Stop Sign
57663	Swiping Right
141685	Stop Sign
72807	Stop Sign
79133	Swiping Left
117723	Swiping Left
23421	Stop Sign
119267	Swiping Right
83592	Swiping Right
77631	Stop Sign
34405	Stop Sign
27004	Stop Sign
107220	Swiping Right
126733	Stop Sign
17465	Stop Sign
101201	Swiping Left
31573	Stop Sign
81793	Swiping Left
89580	Swiping Right
136667	Stop Sign
76444	Swiping Right
93882	Swiping Right
97997	Swiping Right
145147	Swiping Left
3193	Swiping Left
16029	Stop Sign
2690	Swiping Left
39185	Swiping Right
102658	Swiping Left
36978	Stop Sign
56104	Swiping Left
13379	Swiping Right
44390	Stop Sign
66236	Swiping Left
87096	Swiping Left
99327	Stop Sign
146298	Swiping Left
72562	Swiping Left
89278	Swiping Right
139619	Swiping Left
47578	Swiping Left
92587	Stop Sign
75398	Swiping Left
45679	Swiping Left
62694	Stop Sign
147776	Swiping Right
54084	Stop Sign
72699	Stop Sign
119116	Swiping Left
16837	Stop Sign
140484	Swiping Left
29757	Swiping Left
16474	Swiping Left
8892	Swiping Right
68022	Stop Sign
10297	Stop Sign
50747	Swiping Left
85514	Swiping Left
135624	Stop Sign
103362	Swiping Left
71891	Swiping Left
112617	Swiping Left
60287	Swiping Right
1773	Swiping Left
109891	Swiping Left
134160	Swiping Left
92063	Swiping Right
73313	Swiping Left
41066	Swiping Left
20972	Swiping Left
96816	Swiping Right
97311	Stop Sign
68266	Swiping Right
84722	Stop Sign
136723	Swiping Right
9306	Stop Sign
20418	Stop Sign
24755	Swiping Left
53635	Stop Sign
64080	Swiping Left
82040	Stop Sign
12034	Stop Sign
12871	Stop Sign
35137	Stop Sign
90982	Swiping Right
114229	Swiping Right
85896	Swiping Left
110031	Swiping Left
140815	Stop Sign
144759	Stop Sign
147962	Stop Sign
24809	Swiping Right
10422	Stop Sign
121726	Stop Sign
67023	Swiping Left
49337	Swiping Left
61664	Swiping Left
130764	Stop Sign
36322	Swiping Right
2022	Swiping Left
48781	Swiping Right
84373	Stop Sign
82154	Swiping Left
3247	Swiping Left
100081	Stop Sign
70393	Swiping Left
135249	Swiping Right
116869	Swiping Right
115223	Swiping Right
28647	Swiping Left
39609	Stop Sign
69412	Stop Sign
99720	Swiping Right
144419	Stop Sign
27559	Swiping Left
124829	Stop Sign
5913	Stop Sign
86941	Stop Sign
118581	Swiping Right
30874	Swiping Right
133522	Swiping Right
70817	Swiping Right
82953	Swiping Right
46827	Swiping Left
44110	Swiping Right
42724	Swiping Right
44533	Stop Sign
32084	Swiping Left
50604	Swiping Left
20154	Swiping Left
7593	Swiping Right
89308	Swiping Left
2691	Swiping Left
28871	Swiping Left
65441	Stop Sign
53446	Swiping Left
108445	Swiping Right
128492	Swiping Left
69653	Swiping Right
15843	Stop Sign
118592	Stop Sign
90364	Swiping Left
125936	Swiping Right
109076	Swiping Right
5019	Swiping Right
107711	Swiping Right
103409	Stop Sign
6691	Stop Sign
84611	Swiping Right
44570	Swiping Left
92964	Stop Sign
98562	Swiping Left
15758	Swiping Right
79971	Stop Sign
49552	Swiping Left
100380	Swiping Right
53020	Swiping Left
30140	Swiping Right
16963	Stop Sign
134312	Swiping Right
59003	Swiping Right
136137	Swiping Right
93528	Swiping Right
98753	Swiping Left
6312	Swiping Left
132863	Swiping Right
41839	Swiping Left
137326	Swiping Left
34606	Swiping Right
51214	Stop Sign
90217	Stop Sign
34127	Swiping Left
52906	Swiping Right
49442	Stop Sign
105045	Stop Sign
147632	Swiping Left
18185	Stop Sign
7938	Swiping Left
62761	Stop Sign
118081	Stop Sign
48297	Swiping Right
84440	Stop Sign
53233	Swiping Left
129935	Swiping Right
129096	Swiping Left
32684	Swiping Left
21708	Swiping Right
58148	Swiping Right
131904	Swiping Left
64843	Swiping Right
127536	Swiping Right
56368	Swiping Left
82602	Swiping Left
119522	Swiping Left
108205	Stop Sign
19209	Stop Sign
18519	Swiping Left
73666	Stop Sign
91448	Swiping Left
83469	Stop Sign
12461	Stop Sign
138262	Swiping Right
29240	Stop Sign
61845	Stop Sign
90714	Swiping Right
23443	Swiping Right
34275	Stop Sign
646	Swiping Left
10770	Stop Sign
85795	Stop Sign
29587	Stop Sign
95064	Swiping Right
3992	Swiping Right
23523	Stop Sign
142327	Stop Sign
58777	Stop Sign
92456	Swiping Left
81454	Stop Sign
94483	Stop Sign
59756	Stop Sign
95509	Stop Sign
110730	Swiping Right
123430	Swiping Left
27368	Stop Sign
799	Stop Sign
146130	Swiping Right
145601	Stop Sign
32186	Stop Sign
80669	Swiping Left
108269	Swiping Right
119947	Stop Sign
3088	Swiping Left
10475	Swiping Right
146217	Swiping Left
47497	Stop Sign
138321	Stop Sign
110882	Stop Sign
103779	Swiping Right
110644	Swiping Right
82178	Swiping Left
2200	Swiping Left
131277	Stop Sign
43145	Stop Sign
4644	Stop Sign
134486	Swiping Right
108178	Stop Sign
77322	Swiping Left
117286	Swiping Right
56712	Swiping Right
75436	Swiping Right
109782	Swiping Left
65499	Swiping Left
68213	Stop Sign
96754	Swiping Left
53365	Swiping Right
62675	Swiping Right
145851	Swiping Right
2640	Swiping Left
15703	Stop Sign
24601	Stop Sign
66988	Swiping Left
51126	Stop Sign
136186	Swiping Left
92622	Stop Sign
120331	Swiping Left
74264	Swiping Left
27061	Swiping Right
92475	Swiping Right
8708	Swiping Left
135582	Stop Sign
74390	Swiping Right
125067	Swiping Left
38299	Stop Sign
129135	Stop Sign
123452	Stop Sign
131235	Swiping Right
112955	Stop Sign
3375	Swiping Left
55496	Swiping Right
73967	Swiping Right
31202	Stop Sign
84105	Swiping Left
100300	Swiping Right
22188	Swiping Left
39607	Swiping Right
69060	Swiping Left
100186	Swiping Right
95049	Swiping Right
23665	Swiping Left
132181	Swiping Left
90947	Swiping Left
71169	Swiping Right
32129	Swiping Left
22996	Swiping Right
76664	Swiping Right
141031	Swiping Right
143519	Stop Sign
57610	Swiping Right
121318	Swiping Left
95279	Swiping Left
68631	Swiping Right
123859	Swiping Right
104269	Swiping Right
64335	Swiping Right
86342	Swiping Right
35223	Swiping Left
128935	Stop Sign
105352	Swiping Right
42615	Stop Sign
18664	Swiping Left
23059	Stop Sign
27217	Swiping Left
121685	Swiping Left
108674	Stop Sign
56938	Swiping Left
73417	Swiping Left
95962	Swiping Left
3104	Swiping Right
133943	Stop Sign
147898	Swiping Right
69710	Stop Sign
144873	Stop Sign
138759	Swiping Left
80099	Swiping Left
33244	Stop Sign
41016	Stop Sign
105537	Stop Sign
143010	Swiping Left
120238	Swiping Left
16445	Swiping Left
111905	Swiping Right
19129	Stop Sign
89359	Swiping Left
90477	Stop Sign
44751	Swiping Right
73093	Swiping Right
90884	Swiping Left
6075	Stop Sign
122216	Stop Sign
125386	Stop Sign
4077	Stop Sign
63924	Swiping Left
21791	Swiping Left
22657	Swiping Left
120688	Swiping Left
30190	Stop Sign
26782	Swiping Right
145291	Swiping Left
103933	Stop Sign
8717	Swiping Left
59132	Swiping Left
83637	Stop Sign
63340	Swiping Left
3401	Stop Sign
88160	Stop Sign
42941	Stop Sign
110040	Swiping Left
43562	Stop Sign
127498	Swiping Left
18854	Stop Sign
38774	Swiping Left
44757	Swiping Right
11940	Swiping Left
111406	Swiping Left
56362	Swiping Right
31998	Stop Sign
108418	Stop Sign
38482	Swiping Left
105531	Swiping Right
142009	Swiping Left
71860	Swiping Right
121649	Swiping Left
3413	Swiping Right
82431	Swiping Right
41241	Swiping Left
96491	Swiping Right
87923	Swiping Right
84511	Swiping Right
134954	Swiping Right
29772	Swiping Right
42380	Swiping Left
34911	Stop Sign
104834	Swiping Left
128522	Stop Sign
7069	Swiping Left
103730	Swiping Left
3399	Stop Sign
83922	Swiping Right
6706	Swiping Right
140639	Swiping Left
81257	Stop Sign
102424	Stop Sign
74020	Swiping Right
136103	Swiping Left
112451	Swiping Left
30077	Swiping Right
54632	Swiping Left
63568	Swiping Left
93373	Stop Sign
39345	Stop Sign
21192	Swiping Right
108753	Swiping Right
19186	Swiping Left
53554	Swiping Right
88552	Stop Sign
15638	Swiping Left
96300	Swiping Right
73211	Stop Sign
86833	Stop Sign
776	Swiping Left
37197	Swiping Right
122016	Swiping Left
47035	Swiping Right
1743	Swiping Left
142455	Swiping Right
107922	Swiping Left
47323	Swiping Left
10925	Swiping Right
55013	Stop Sign
127792	Swiping Left
13141	Swiping Left
46718	Stop Sign
20607	Stop Sign
12135	Swiping Left
117695	Swiping Right
143394	Swiping Left
51013	Swiping Right
36950	Swiping Left
113844	Swiping Right
143507	Swiping Left
14664	Swiping Left
55398	Swiping Left
46162	Stop Sign
60509	Swiping Right
73755	Stop Sign
137824	Swiping Right
84384	Stop Sign
25513	Swiping Left
41020	Swiping Left
13225	Swiping Right
71442	Stop Sign
109145	Swiping Left
84233	Stop Sign
141769	Swiping Left
73173	Swiping Left
124998	Swiping Right
64978	Swiping Right
130599	Stop Sign
2726	Swiping Left
62674	Stop Sign
105521	Swiping Right
83845	Swiping Right
3820	Stop Sign
147041	Swiping Left
54000	Stop Sign
8169	Swiping Left
78524	Swiping Left
80130	Swiping Right
30203	Swiping Left
47774	Swiping Right
54779	Stop Sign
82717	Swiping Right
110840	Stop Sign
135508	Swiping Left
98525	Swiping Right
2394	Swiping Right
134940	Stop Sign
129511	Swiping Right
30195	Swiping Right
67909	Stop Sign
91457	Stop Sign
61549	Stop Sign
67226	Stop Sign
44809	Swiping Right
31339	Swiping Right
117108	Swiping Right
72396	Swiping Right
70084	Swiping Right
92955	Swiping Right
83833	Swiping Right
103054	Swiping Right
62960	Stop Sign
81991	Swiping Right
103699	Swiping Left
93167	Stop Sign
63621	Stop Sign
93014	Stop Sign
134876	Swiping Right
81805	Stop Sign
22204	Swiping Left
126001	Stop Sign
132188	Stop Sign
118999	Swiping Right
114723	Swiping Right
75108	Swiping Right
76593	Swiping Right
84638	Swiping Right
103520	Swiping Right
95892	Stop Sign
61152	Swiping Left
109172	Stop Sign
19950	Swiping Right
118783	Swiping Left
133001	Swiping Right
3254	Stop Sign
99875	Swiping Left
69308	Swiping Left
132182	Stop Sign
128729	Stop Sign
87341	Swiping Right
41631	Stop Sign
31381	Swiping Right
28601	Swiping Right
58404	Swiping Right
47871	Swiping Right
9372	Swiping Right
122885	Swiping Right
134915	Swiping Left
107332	Swiping Left
62816	Swiping Right
21134	Stop Sign
89909	Stop Sign
113506	Swiping Left
142280	Swiping Right
52771	Stop Sign
23587	Swiping Right
122374	Swiping Right
28493	Swiping Left
21642	Swiping Left
18285	Swiping Right
82274	Stop Sign
34513	Swiping Right
49128	Swiping Right
75793	Stop Sign
74387	Stop Sign
99580	Stop Sign
69930	Swiping Left
56359	Stop Sign
97083	Stop Sign
139734	Swiping Left
75672	Stop Sign
79692	Swiping Right
106430	Stop Sign
105510	Swiping Left
94396	Stop Sign
96561	Swiping Right
32019	Swiping Left
26139	Stop Sign
74469	Stop Sign
37739	Swiping Right
35086	Swiping Right
127754	Swiping Right
128577	Swiping Right
102127	Swiping Left
116217	Swiping Left
95832	Swiping Left
71603	Swiping Left
62490	Stop Sign
145592	Swiping Left
55180	Stop Sign
139240	Swiping Right
111534	Stop Sign
85174	Stop Sign
92181	Stop Sign
129565	Stop Sign
47041	Swiping Left
36892	Stop Sign
99836	Swiping Right
34993	Swiping Right
140500	Swiping Right
75622	Swiping Right
8177	Swiping Right
133472	Swiping Left
53490	Swiping Right
45685	Swiping Left
142996	Swiping Left
61538	Swiping Left
109270	Swiping Right
84535	Stop Sign
52572	Stop Sign
8858	Swiping Right
77749	Stop Sign
2706	Swiping Right
70407	Swiping Right
132504	Swiping Left
129375	Swiping Left
85224	Swiping Right
67681	Swiping Right
100765	Swiping Right
16308	Swiping Left
56770	Swiping Right
133372	Stop Sign
104228	Stop Sign
13606	Swiping Right
80769	Swiping Left
2927	Stop Sign
87332	Swiping Right
139032	Swiping Left
69581	Swiping Left
109743	Swiping Right
98825	Stop Sign
105751	Stop Sign
7281	Swiping Right
129567	Swiping Left
132939	Stop Sign
138805	Swiping Right
21475	Swiping Right
131242	Swiping Left
109754	Stop Sign
119487	Stop Sign
122240	Stop Sign
108927	Stop Sign
8678	Swiping Left
15644	Swiping Left
36019	Stop Sign
17723	Stop Sign
123950	Stop Sign
125470	Swiping Right
75121	Swiping Left
132850	Swiping Right
110216	Swiping Left
54506	Swiping Left
94307	Swiping Right
124053	Swiping Right
29213	Stop Sign
123987	Swiping Right
57082	Stop Sign
14380	Swiping Right
17091	Swiping Left
146162	Swiping Right
8777	Swiping Left
24819	Stop Sign
147647	Swiping Right
134795	Swiping Right
120290	Swiping Right
121853	Swiping Left
98217	Swiping Left
13640	Stop Sign
144550	Swiping Left
111427	Swiping Right
123863	Swiping Left
14885	Swiping Left
5654	Swiping Left
140760	Swiping Right
70015	Swiping Left
125483	Stop Sign
42177	Swiping Right
104653	Stop Sign
115127	Swiping Left
71823	Swiping Left
20533	Swiping Right
84784	Swiping Right
87088	Stop Sign
35469	Swiping Right
87527	Swiping Left
137658	Swiping Right
64049	Swiping Left
117638	Stop Sign
134446	Stop Sign
14526	Swiping Left
55119	Stop Sign
119225	Swiping Left
29048	Swiping Left
14887	Stop Sign
26560	Swiping Right
10830	Swiping Left
97999	Swiping Right
80618	Stop Sign
47419	Swiping Right
132913	Swiping Left
7329	Stop Sign
20371	Swiping Right
16289	Swiping Right
108941	Stop Sign
74591	Stop Sign
75828	Swiping Left
24112	Swiping Left
51625	Swiping Right
124171	Stop Sign
125939	Swiping Left
37409	Swiping Left
129630	Swiping Right
32062	Swiping Left
52125	Swiping Left
49945	Stop Sign
136457	Swiping Left
112813	Swiping Left
64257	Swiping Left
135172	Swiping Right
81742	Swiping Right
40548	Stop Sign
36887	Swiping Right
89719	Stop Sign
135648	Stop Sign
39896	Swiping Left
14537	Swiping Left
67609	Stop Sign
108447	Swiping Right
102144	Swiping Left
107202	Swiping Right
55532	Stop Sign
133946	Swiping Left
63045	Swiping Left
69570	Swiping Left
46912	Swiping Left
111662	Swiping Left
38945	Swiping Left
5658	Swiping Right
43719	Stop Sign
35935	Swiping Right
58060	Stop Sign
19949	Swiping Left
53910	Swiping Left
122255	Swiping Left
95863	Swiping Left
47585	Swiping Left
145326	Swiping Right
102720	Stop Sign
65229	Stop Sign
20605	Stop Sign
87044	Swiping Right
63923	Stop Sign
117876	Stop Sign
99729	Swiping Right
110117	Swiping Right
50299	Swiping Left
297	Swiping Right
32044	Stop Sign
19927	Swiping Left
80854	Swiping Right
125346	Stop Sign
33648	Swiping Left
73226	Swiping Right
125897	Swiping Right
23121	Stop Sign
145259	Stop Sign
66881	Swiping Right
5831	Swiping Left
77566	Swiping Right
145041	Swiping Left
135269	Swiping Right
37567	Swiping Right
35603	Stop Sign
85203	Stop Sign
128797	Swiping Left
12832	Swiping Right
75375	Swiping Right
92775	Swiping Left
14798	Swiping Left
90266	Swiping Right
128794	Stop Sign
53579	Swiping Left
100560	Swiping Left
113517	Swiping Left
14422	Stop Sign
59691	Stop Sign
6999	Stop Sign
40346	Stop Sign
47388	Swiping Right
130729	Swiping Right
100614	Swiping Left
67739	Swiping Left
16830	Swiping Right
8826	Stop Sign
71835	Swiping Right
33351	Swiping Left
18983	Swiping Right
11702	Swiping Right
40690	Stop Sign
71554	Swiping Right
105442	Stop Sign
51217	Swiping Left
30708	Swiping Left
129971	Stop Sign
123770	Swiping Right
134926	Swiping Right
45736	Swiping Left
47719	Swiping Right
75384	Swiping Left
146552	Swiping Right
40225	Swiping Left
48135	Swiping Right
128782	Swiping Left
36572	Swiping Left
73011	Swiping Left
68060	Stop Sign
54030	Swiping Left
147624	Swiping Right
68012	Swiping Right
127557	Swiping Right
35482	Swiping Right
123944	Stop Sign
108638	Stop Sign
126271	Swiping Left
64611	Swiping Left
52358	Swiping Left
57340	Stop Sign
70486	Swiping Right
59050	Stop Sign
140576	Swiping Right
33563	Swiping Right
145981	Swiping Right
63892	Swiping Right
86130	Swiping Left
6740	Stop Sign
97694	Swiping Right
126816	Swiping Right
56741	Swiping Right
94634	Stop Sign
140145	Stop Sign
120413	Stop Sign
82914	Stop Sign
122846	Stop Sign
109025	Swiping Left
84775	Swiping Left
23465	Swiping Left
113955	Swiping Right
48943	Stop Sign
35283	Swiping Right
145437	Swiping Right
71018	Stop Sign
18134	Swiping Left
103252	Swiping Left
7787	Swiping Left
123027	Swiping Right
101922	Stop Sign
111930	Stop Sign
131461	Swiping Right
84955	Swiping Right
3174	Stop Sign
